date,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target
2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,15838900,17.466666666666665,-0.4350562139046089,0.7238042468664658,423.5610046386719,1
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,18.133333333333333,-0.3783607340877483,0.6960264690886879,420.7349853515625,0
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,58945000,18.53333333333333,-0.3853097820307046,0.7018598024220213,397.8179931640625,0
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,18.0,-0.3475246869596688,0.6815423421045609,376.13299560546875,0
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,15727500,17.866666666666667,-0.3398424589422479,0.6785661516283704,387.8819885253906,1
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,11905600,17.0,-0.3563306832102075,0.6861851992474182,387.4079895019531,0
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,15.066666666666666,-0.3914981701206743,0.704174617236836,375.197998046875,0
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,32222500,14.4,-0.4124489045366536,0.7142080620528897,380.55499267578125,1
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,18931800,13.866666666666667,-0.4570775210418525,0.7364302842751119,357.8399963378906,0
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,13.733333333333333,-0.4327978156738307,0.720557268402096,350.8479919433594,0
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,13.2,-0.4481766194368694,0.7257520735969012,352.9200134277344,1
2014-11-22,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,15273000,12.333333333333334,-0.4158642378161091,0.7101965180413455,367.572998046875,1
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,10.733333333333333,-0.3887598186111852,0.6946409624857901,376.9010009765625,1
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,9.533333333333331,-0.3738693368008497,0.6841916416916418,375.3479919433594,0
2014-11-25,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,25442200,9.4,-0.3380324118903043,0.6658583083583084,368.3699951171875,0
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,10.4,-0.3675047706733905,0.680524975024975,369.6700134277344,1
2014-11-27,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,8748030,11.733333333333333,-0.3631423140900759,0.6749694194694196,376.4469909667969,1
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,13.4,-0.3792294495566943,0.6811686064612894,375.4909973144531,0
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,13.2,-0.4255553481529129,0.7025971778898608,378.0469970703125,1
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,13.466666666666669,-0.4444404792622414,0.7115918868845699,379.2449951171875,1
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,13.533333333333331,-0.4529446449712601,0.7139728392655222,381.31500244140625,1
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,12364100,13.933333333333334,-0.4518712973660684,0.7125076378003208,375.010009765625,0
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,13340100,13.266666666666667,-0.471675842405873,0.722764048056731,369.60400390625,0
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,13.266666666666667,-0.384951118033645,0.672764048056731,376.85400390625,1
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,12.8,-0.3870247204829712,0.6441926194853024,374.7850036621094,0
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,7009320,12.066666666666666,-0.4226822767670129,0.6632402385329215,375.0950012207031,1
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,11.8,-0.472903172375279,0.6899069051995882,361.90899658203125,0
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,18898700,11.466666666666669,-0.5137584158462128,0.7121291274218103,352.218994140625,0
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,12.4,-0.5512614376933309,0.7337048849975679,346.364990234375,0
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,11.933333333333334,-0.6021457053811284,0.7587048849975679,350.5060119628906,1
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,32431300,10.8,-0.5754135391107134,0.7473715516642346,352.5419921875,1
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,8.866666666666667,-0.598351381238063,0.7584826627753457,347.3760070800781,0
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,6.933333333333334,-0.5841820747220619,0.7508945868945869,351.6319885253906,1
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,12415200,6.8,-0.6133253694141013,0.7675612535612536,345.3450012207031,0
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,6.133333333333334,-0.6289181883696817,0.774042735042735,327.06201171875,0
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,6.333333333333333,-0.5973218694438097,0.7604063714063715,319.7760009765625,0
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,6.0,-0.5581412331142811,0.7392525252525253,311.39599609375,0
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,6.4,-0.5051460131772038,0.7096228956228957,317.8429870605469,1
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,6.733333333333333,-0.5474676475801854,0.7374006734006734,329.95599365234375,1
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,20856700,7.133333333333334,-0.5394541189947514,0.7596228956228956,320.8429870605469,0
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,7.2,-0.5070330367365269,0.742956228956229,331.885986328125,1
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,8.2,-0.4874783487000851,0.730456228956229,334.5719909667969,1
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,16574200,8.333333333333334,-0.4484980435052303,0.7082340067340067,322.53399658203125,0
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,7.333333333333333,-0.3827691657224087,0.6709006734006734,319.00799560546875,0
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,7.666666666666667,-0.3213105476113281,0.6375673400673401,327.92401123046875,1
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,7.466666666666667,-0.3313936113528531,0.6409006734006734,315.8630065917969,0
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,7.733333333333333,-0.3480425058066587,0.6535990860990861,317.239013671875,1
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,7.8,-0.3512348696516361,0.6553084878084879,312.6700134277344,0
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,8.866666666666667,-0.3280916101881493,0.6441973766973768,310.73699951171875,0
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,12528300,12.2,-0.2890292501734257,0.6260939284215147,320.1929931640625,1
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,13942900,12.066666666666666,-0.3033994071535485,0.6341747365023226,314.2489929199219,0
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,8036550,13.0,-0.3226167838805949,0.645538372865959,315.0320129394531,1
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,12.866666666666667,-0.3385464005765842,0.6561203834479696,281.0820007324219,0
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,13.266666666666667,-0.364157576096033,0.669453716781303,264.19500732421875,0
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,14.066666666666666,-0.4149795078113978,0.7027870501146363,274.4739990234375,1
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,14.133333333333333,-0.4474407500898147,0.7194537167813029,286.1889953613281,1
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,15.333333333333334,-0.4514568257091103,0.7221497952126755,294.3370056152344,1
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,15.533333333333331,-0.4486346391596056,0.7221497952126756,283.3489990234375,0
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,18.266666666666666,-0.5093327131840929,0.7556138475002572,290.4079895019531,1
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,18.066666666666663,-0.4930815730134656,0.7445027363891461,274.7959899902344,0
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,20.066666666666663,-0.4862391136300007,0.7387884506748604,265.6600036621094,0
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,18200800,20.666666666666668,-0.4669235841927085,0.7274789268653366,267.7959899902344,1
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,20.73333333333333,-0.4937433244994719,0.7432298426162522,225.86099243164062,0
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,72843904,22.933333333333334,-0.4711683861949282,0.7321187315051413,178.10299682617188,0
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,19.8,-0.5007855313510909,0.7464343009931246,209.843994140625,1
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,19.466666666666665,-0.5118426448484364,0.7519898565486801,208.0970001220703,0
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,18.53333333333333,-0.5640259279010976,0.7822928868517103,199.25999450683594,0
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,23469700,18.066666666666663,-0.5352274675083727,0.7346738392326628,210.33900451660156,1
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,30085100,17.8,-0.5546614696525408,0.7435627281215517,214.86099243164062,1
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,18658300,18.33333333333333,-0.5439968349615362,0.7367251212839449,211.31500244140625,0
2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,24051100,19.4,-0.5192635474681483,0.7240267085855322,226.89700317382812,1
2015-01-21,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,29924600,17.666666666666668,-0.5131381697652015,0.717163963487493,233.406005859375,1
2015-01-22,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,33544600,17.933333333333334,-0.5328543105917448,0.7260528523763818,232.87899780273438,0
2015-01-23,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,24621700,15.0,-0.508422601788826,0.7135411810411811,247.8470001220703,1
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,24782500,15.133333333333333,-0.5825778148269527,0.7579856254856255,253.71800231933594,1
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,33582700,12.8,-0.550249261173054,0.710366577866578,273.4729919433594,1
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,11.733333333333333,-0.525462892167215,0.6645332445332446,263.4750061035156,0
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,11.133333333333333,-0.5377911185632307,0.6692951492951493,233.9149932861328,0
2015-01-28,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,44352200,8.333333333333334,-0.5702617784975883,0.684109964109964,233.51300048828125,0
2015-01-29,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,32213400,7.933333333333334,-0.5443294294226177,0.6695645095645095,226.4250030517578,0
2015-01-30,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,26605200,7.866666666666666,-0.5335798198197955,0.664008954008954,217.46400451660156,0
2015-01-31,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,23348200,7.333333333333333,-0.4720179904713903,0.5973422873422874,226.9720001220703,1
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,7.533333333333333,-0.5328178792411759,0.6640089540089541,238.22900390625,1
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,6.8,-0.4675856106331982,0.5973422873422874,227.26800537109375,0
2015-02-03,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,40783700,5.266666666666667,-0.4587154824030462,0.5930687830687831,226.85299682617188,0
2015-02-04,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,26594300,4.4,-0.4668014961969915,0.5974338624338623,217.11099243164062,0
2015-02-05,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400,4.133333333333334,-0.4040428264431222,0.564100529100529,222.26600646972656,1
2015-02-06,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300,4.0,-0.3970039046299521,0.5607671957671958,227.75399780273438,1
2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200,3.733333333333333,-0.4333092998244144,0.5798148148148149,223.41200256347656,0
2015-02-08,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200,3.8,-0.4149904510820353,0.5687037037037037,220.11000061035156,0
2015-02-09,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300,3.933333333333333,-0.4230736435894613,0.602037037037037,219.83900451660156,0
2015-02-10,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100,4.733333333333333,-0.4680699618105535,0.6575925925925926,219.18499755859375,0
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900,4.933333333333334,-0.4511765098019882,0.6492592592592593,221.76400756835938,1
2015-02-12,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200,4.933333333333334,-0.4346534881216508,0.6418518518518519,235.427001953125,1
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,5.4,-0.4412954854192557,0.6462962962962963,257.3210144042969,1
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,5.466666666666667,-0.4230102380668675,0.6351851851851852,234.8249969482422,0
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,8.8,-0.4581276092286463,0.6858518518518519,233.84300231933594,0
2015-02-16,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700,13.333333333333334,-0.4435238963117124,0.6755232133541994,243.61000061035156,1
2015-02-17,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100,16.133333333333333,-0.4909978693475248,0.7326660704970565,236.3260040283203,0
2015-02-18,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800,17.6,-0.5222677956836014,0.7495549593859453,240.2830047607422,1
2015-02-19,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500,18.2,-0.5103372621996847,0.7422020182094747,243.7790069580078,1
2015-02-20,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,19.133333333333333,-0.5770780977956986,0.7810909070983636,244.53399658203125,1
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,18.73333333333333,-0.5478690735849276,0.764424240431697,235.9770050048828,0
2015-02-22,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,19527000,18.866666666666667,-0.4895075003656284,0.7377575737650303,238.89199829101562,1
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,16400000,19.466666666666665,-0.5008262129974898,0.744424240431697,238.73500061035156,0
2015-02-24,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400,19.466666666666665,-0.5497174672635928,0.7777575737650303,237.47000122070312,0
2015-02-25,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,11496200,19.8,-0.5466200816864659,0.7771039789937884,236.42599487304688,0
2015-02-26,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,13619400,21.8,-0.5138305402453683,0.7591215228534376,253.8280029296875,1
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,21.6,-0.5435355856452107,0.7739363376682523,254.26300048828125,1
2015-02-28,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,13949300,20.8,-0.5192031666073917,0.7294918932238079,260.2019958496094,1
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,20.53333333333333,-0.5166412735416214,0.6961585598904746,275.6700134277344,1
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,17.2,-0.4815239023798426,0.645491893223808,281.7019958496094,1
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,12.466666666666669,-0.4353277265269908,0.5891538650547938,273.0920104980469,0
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,9.666666666666666,-0.3878537534911785,0.5320110079119367,276.1780090332031,1
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,8.0,-0.3333101869463278,0.4706776745786033,272.7229919433594,0
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,6.866666666666666,-0.2957839293472265,0.4196972824217406,276.260986328125,1
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,5.666666666666667,-0.252185634206077,0.364141726866185,274.35400390625,0
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,5.533333333333333,-0.2458758368396169,0.3308083935328517,289.60699462890625,1
2015-03-09,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200,5.2,-0.2383524145984059,0.2908083935328517,291.760009765625,1
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,4.2,-0.1822836823897301,0.2285861713106295,296.3789978027344,1
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,4.133333333333334,-0.1903458702203372,0.2285861713106295,294.35400390625,0
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,3.0,-0.148446937576372,0.1736842105263158,285.3370056152344,0
2015-03-13,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,31421500,1.3333333333333333,-0.1865851174052964,0.1948717948717948,281.885009765625,0
2015-03-14,284.4419860839844,286.3420104980469,280.97601318359375,281.885009765625,22612300,1.2,-0.1539970235946851,0.1782051282051282,286.39300537109375,1
